Rank	Taxonpath	Taxon	Pelagic01_2000uM	Pelagic01_1000uM	Pelagic1_500uM	Pelagic1_100uM	Pelagic1_Placa	LEK-01_Placa	LEK-01_100uM	LEK-01_500uM	LEK-02_Placa	LEK-02_100uM	LEK-02_500uM	LEK-02_2000uM	LEK-03_Placa	LEK-03_100uM	LEK-03_500uM	LEK-03_2000uM	PAS-01_Placa	PAS-01_100uM	PAS-01_500uM	PAS-02_Placa	PAS-02_100uM	PAS-02_500uM	PAS-02_2000uM	PAS-03_Placa	PAS-03_100uM	PAS-03_500uM	PAS-03_2000uM	ZUM-01_Placa	ZUM-01_100uM	ZUM-01_500uM	ZUM-01_2000uM	ZUM-02_Placa	ZUM-02_100uM	ZUM-02_500uM	ZUM-02_2000uM	ZUM-03_Placa	ZUM-03_100uM	ZUM-03_500uM
root	root	root	40507	26105	35370	13022	56138	4165	2569	7771	10196	6418	7056	16612	5191	2409	4152	10826	502	4189	5192	5213	2597	3730	14395	7796	5142	3315	15062	5038	3755	7381	6281	1834	4912	8697	12740	2964	903	2283
meta	Cellular organisms	Cellular organisms	40507	26105	35370	13022	56138	4165	2569	7771	10196	6418	7056	16612	5191	2409	4152	10826	502	4189	5192	5213	2597	3730	14395	7796	5142	3315	15062	5038	3755	7381	6281	1834	4912	8697	12740	2964	903	2283
domain	Cellular organisms;Eukaryota	Eukaryota	40507	26105	35370	13022	56138	4165	2569	7771	10196	6418	7056	16612	5191	2409	4152	10826	502	4189	5192	5213	2597	3730	14395	7796	5142	3315	15062	5038	3755	7381	6281	1834	4912	8697	12740	2964	903	2283
superkingdom	Cellular organisms;Eukaryota;Amorphea	Amorphea	40507	26105	35370	13022	56138	4165	2569	7771	10196	6418	7056	16612	5191	2409	4152	10826	502	4189	5192	5213	2597	3730	14395	7796	5142	3315	15062	5038	3755	7381	6281	1834	4912	8697	12740	2964	903	2283
kingdom	Cellular organisms;Eukaryota;Amorphea;Metazoa	Metazoa	40507	26105	35370	13022	56138	4165	2569	7771	10196	6418	7056	16612	5191	2409	4152	10826	502	4189	5192	5213	2597	3730	14395	7796	5142	3315	15062	5038	3755	7381	6281	1834	4912	8697	12740	2964	903	2283
phylum	Cellular organisms;Eukaryota;Amorphea;Metazoa;Chordata	Chordata	32	15	167	109	395	8	94	540	5215	188	354	8688	36	8	114	1341	24	43	50	373	88	306	7854	1251	2622	426	10938	50	309	93	1264	21	605	107	2464	214	81	55
phylum	Cellular organisms;Eukaryota;Amorphea;Metazoa;Echinodermata	Echinodermata	4	2	59	10	17	48	15	7	2	0	0	31	4	23	33	3012	2	74	170	12	26	157	63	32	30	24	35	3	12	138	14	22	118	130	9172	2	6	33
phylum	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda	Arthropoda	31348	20386	27211	5838	8191	545	549	5968	302	2199	5207	4491	769	374	3039	4492	66	659	2310	1564	564	1419	1727	2814	938	1571	1179	155	480	3980	86	40	635	4950	378	251	163	1187
phylum	Cellular organisms;Eukaryota;Amorphea;Metazoa;Nematoda	Nematoda	10	13	66	33	356	0	1	0	0	1	0	0	0	1	0	0	9	0	0	0	0	0	0	0	2	0	0	0	65	0	0	0	80	4	0	3	8	0
phylum	Cellular organisms;Eukaryota;Amorphea;Metazoa;Rotifera	Rotifera	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	1	0	0	0	14	0	0	0	4	0	0	0	1	0
phylum	Cellular organisms;Eukaryota;Amorphea;Metazoa;Annelida	Annelida	508	3439	3059	462	1518	799	858	746	1015	673	716	265	1321	814	634	777	153	1243	1346	954	715	1109	2507	750	687	662	641	3927	1873	2223	194	1087	2229	2166	138	1107	447	831
phylum	Cellular organisms;Eukaryota;Amorphea;Metazoa;Bryozoa	Bryozoa	72	23	47	42	231	609	11	4	1415	15	10	128	702	21	14	107	19	228	173	406	93	66	154	588	44	40	33	19	3	2	0	1	2	0	0	13	0	1
phylum	Cellular organisms;Eukaryota;Amorphea;Metazoa;Entoprocta	Entoprocta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	9	3	3	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	2	0
phylum	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca	Mollusca	7695	1232	690	658	28275	1002	329	300	655	2752	557	2880	345	682	211	1005	132	384	728	741	191	247	1852	1406	136	400	2105	341	308	402	1430	261	381	1002	576	690	55	82
phylum	Cellular organisms;Eukaryota;Amorphea;Metazoa;Nemertea	Nemertea	1	0	0	6	96	22	20	72	1	29	1	5	1	6	28	1	2	71	21	26	10	11	4	7	0	39	0	9	292	326	1	1	160	18	1	25	28	28
phylum	Cellular organisms;Eukaryota;Amorphea;Metazoa;Platyhelminthes	Platyhelminthes	218	25	98	97	42	0	1	0	1	2	0	0	2	3	0	0	0	18	8	2	4	0	0	1	6	0	0	0	0	0	0	0	1	0	0	0	0	0
phylum	Cellular organisms;Eukaryota;Amorphea;Metazoa;Cnidaria	Cnidaria	619	970	3973	5763	17017	742	605	124	1580	344	114	110	1875	373	62	83	85	1395	352	1103	902	412	229	908	665	152	130	220	368	179	3292	391	681	311	11	365	98	60
phylum	Cellular organisms;Eukaryota;Amorphea;Metazoa;Porifera	Porifera	0	0	0	0	0	390	86	10	10	215	97	14	136	104	17	8	10	52	23	29	0	3	5	39	6	1	1	314	31	38	0	10	15	9	0	294	14	6
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Chordata;Actinopteri	Actinopteri	0	0	11	1	3	1	44	534	5173	98	296	8642	35	0	62	1341	4	5	23	328	80	273	7847	653	2451	353	10914	10	7	9	1261	7	18	2	2464	4	76	50
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Chordata;Chondrichthyes	Chondrichthyes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	4	1	10	34	1	0	3	1	1
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Chordata;Ascidiacea	Ascidiacea	32	15	156	108	392	7	50	6	42	90	58	46	1	8	52	0	20	38	27	45	8	33	7	598	171	73	24	36	297	80	2	4	553	104	0	207	4	4
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Echinodermata;Asteroidea	Asteroidea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	75	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	9024	0	0	2
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Echinodermata;Ophiuroidea	Ophiuroidea	0	0	0	1	1	0	13	0	2	0	0	1	1	22	31	2568	2	17	70	9	24	19	56	31	1	5	12	0	1	78	9	21	62	44	148	0	6	18
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Echinodermata;Echinoidea	Echinoidea	4	2	59	9	16	48	2	7	0	0	0	30	3	1	2	444	0	9	25	3	2	138	7	1	29	19	23	3	11	60	5	1	48	86	0	2	0	13
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Branchiopoda	Branchiopoda	0	0	0	3	3	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	1	0	0	0	22	7	1	0	11	5	0	0	2	0
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Hexanauplia	Hexanauplia	0	0	1	10	0	0	27	0	0	48	3	2	0	77	1	0	5	16	4	7	7	1	1	60	13	0	0	0	147	2	0	5	147	1	0	2	65	3
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca	Malacostraca	29531	20102	26616	5534	3086	513	512	5959	178	2122	5199	4486	695	295	3036	4443	31	509	2205	216	477	1337	1564	242	700	1485	960	52	245	3969	85	26	401	4923	376	66	86	1182
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Thecostraca	Thecostraca	1815	222	531	280	5085	28	0	0	123	28	2	3	73	1	2	49	30	116	56	1338	54	37	124	2508	215	30	206	103	66	1	0	9	71	13	2	183	8	2
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Ostracoda	Ostracoda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Pycnogonida	Pycnogonida	2	62	63	11	17	4	5	9	1	1	3	0	1	0	0	0	0	18	45	3	23	44	38	4	9	56	13	0	0	1	0	0	5	8	0	0	0	0
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Nematoda;Chromadorea	Chromadorea	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	9	0	0	0	0	0	0	0	2	0	0	0	65	0	0	0	80	4	0	3	8	0
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Nematoda;Enoplea	Enoplea	10	13	66	33	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Rotifera;Eurotatoria	Eurotatoria	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	1	0	0	0	14	0	0	0	4	0	0	0	1	0
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Annelida;Polychaeta	Polychaeta	508	3439	3059	462	1518	799	858	746	1015	673	716	265	1321	814	634	777	153	1243	1346	954	715	1109	2507	750	687	662	641	3927	1873	2223	194	1087	2229	2166	138	1107	447	831
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Bryozoa;Gymnolaemata	Gymnolaemata	72	23	47	42	231	418	11	0	1302	11	9	125	477	20	12	103	17	200	161	336	87	61	127	542	41	34	23	0	0	2	0	0	2	0	0	0	0	0
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Bryozoa;Stenolaemata	Stenolaemata	0	0	0	0	0	191	0	4	113	4	1	3	225	1	2	4	2	28	12	70	6	5	27	46	3	6	10	19	3	0	0	1	0	0	0	13	0	1
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Entoprocta;Barentsiidae	Barentsiidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	9	3	3	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Entoprocta;Pedicellinidae	Pedicellinidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Bivalvia	Bivalvia	7558	610	227	252	27799	30	67	32	75	971	118	52	81	207	49	51	112	71	113	607	69	22	113	1326	22	55	193	9	37	17	9	8	102	152	0	151	3	7
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Cephalopoda	Cephalopoda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	1	8	2	0	0	2	1
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Gastropoda	Gastropoda	137	622	463	406	476	972	260	268	580	1781	439	2828	264	471	162	954	19	311	607	131	122	225	1739	80	113	345	1912	331	268	383	1419	252	270	847	576	512	50	74
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Polyplacophora	Polyplacophora	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	1	2	8	3	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	27	0	0
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Nemertea;Enopla	Enopla	1	0	0	3	96	0	3	0	0	16	1	0	0	3	0	0	0	3	4	22	9	6	2	5	0	24	0	8	207	297	1	1	72	1	1	25	23	23
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Nemertea;Palaeonemertea	Palaeonemertea	0	0	0	3	0	6	1	8	0	13	0	0	1	2	2	1	2	7	7	4	0	4	1	1	0	14	0	1	54	17	0	0	30	0	0	0	0	0
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Nemertea;Pilidiophora	Pilidiophora	0	0	0	0	0	16	16	64	1	0	0	5	0	1	26	0	0	61	10	0	1	1	1	1	0	1	0	0	31	12	0	0	58	17	0	0	5	5
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Platyhelminthes;Rhabditophora	Rhabditophora	218	25	98	97	42	0	1	0	1	2	0	0	2	3	0	0	0	18	8	2	4	0	0	1	6	0	0	0	0	0	0	0	1	0	0	0	0	0
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Cnidaria;Anthozoa	Anthozoa	173	125	952	586	6742	2	8	0	0	9	1	19	0	0	15	0	2	14	10	2	5	24	2	0	3	0	1	0	82	74	3290	149	28	102	8	0	0	2
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Cnidaria;Hydrozoa	Hydrozoa	446	845	3021	5177	10275	740	597	124	1580	335	113	91	1875	373	47	83	83	1381	342	1101	897	388	227	908	662	152	129	220	286	105	2	242	653	209	3	365	98	58
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Porifera;Demospongiae	Demospongiae	0	0	0	0	0	1	68	3	2	198	22	7	2	39	0	6	1	24	8	0	0	0	5	11	0	0	0	0	13	9	0	0	10	0	0	1	10	2
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Porifera;Homoscleromorpha	Homoscleromorpha	0	0	0	0	0	389	18	7	8	17	75	7	134	65	17	2	9	28	15	29	0	3	0	28	6	1	1	314	18	29	0	10	5	9	0	293	4	4
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Chordata;Actinopteri;Labriformes	Labriformes	0	0	0	0	0	0	0	50	0	1	55	15	0	0	62	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Chordata;Actinopteri;Perciformes	Perciformes	0	0	0	0	0	0	12	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Chordata;Actinopteri;Gobiiformes	Gobiiformes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Chordata;Actinopteri;Blenniiformes	Blenniiformes	0	0	0	0	0	1	5	465	5173	97	241	8626	35	0	0	1338	3	5	23	327	80	273	7587	639	2445	353	9865	0	1	1	31	0	0	0	2459	0	0	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Chordata;Actinopteri;Gadiformes	Gadiformes	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	0	6	0	1049	0	0	0	1222	0	9	0	0	0	0	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Chordata;Actinopteri;Clupeiformes	Clupeiformes	0	0	11	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	73	48
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Chordata;Chondrichthyes;Squaliformes	Squaliformes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	4	1	10	34	1	0	3	1	1
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Chordata;Ascidiacea;Aplousobranchia	Aplousobranchia	32	15	156	108	392	0	3	4	0	46	56	8	0	8	37	0	18	35	22	0	3	26	0	159	40	13	13	2	29	77	1	0	224	96	0	0	0	4
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Chordata;Ascidiacea;Phlebobranchia	Phlebobranchia	0	0	0	0	0	7	0	0	1	26	2	37	0	0	0	0	1	0	0	2	0	0	3	7	0	0	0	0	0	0	0	0	3	0	0	0	2	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Chordata;Ascidiacea;Stolidobranchia	Stolidobranchia	0	0	0	0	0	0	47	2	41	18	0	1	1	0	15	0	1	2	5	43	5	7	4	9	130	60	8	34	268	3	1	4	313	8	0	207	2	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Echinodermata;Asteroidea;Forcipulatida	Forcipulatida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	75	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	9024	0	0	2
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida	Amphilepidida	0	0	0	1	1	0	13	0	2	0	0	1	1	22	31	2568	2	17	70	9	24	19	56	31	1	5	12	0	1	78	9	21	62	44	148	0	6	18
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Echinodermata;Echinoidea;Spatangoida	Spatangoida	0	2	17	7	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	7	0	0	0	13	27	0	0	0	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Echinodermata;Echinoidea;Camarodonta	Camarodonta	4	0	42	2	8	48	2	7	0	0	0	30	3	1	2	444	0	8	25	3	2	138	7	1	29	18	23	3	4	60	5	1	35	59	0	2	0	13
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Branchiopoda;Diplostraca	Diplostraca	0	0	0	3	3	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	1	0	0	0	22	7	1	0	11	5	0	0	2	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Hexanauplia;Calanoida	Calanoida	0	0	0	4	0	0	8	0	0	36	2	0	0	65	1	0	0	10	3	3	3	1	1	58	11	0	0	0	9	0	0	5	11	1	0	1	7	2
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Hexanauplia;Cyclopoida	Cyclopoida	0	0	1	6	0	0	0	0	0	0	0	1	0	3	0	0	2	2	1	4	0	0	0	2	2	0	0	0	10	2	0	0	4	0	0	0	4	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Hexanauplia;Harpacticoida	Harpacticoida	0	0	0	0	0	0	2	0	0	0	1	0	0	2	0	0	3	4	0	0	4	0	0	0	0	0	0	0	128	0	0	0	128	0	0	0	53	1
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Decapoda	Decapoda	28300	195	205	497	74	251	358	3849	149	1735	4473	1556	334	134	2636	2167	20	178	1672	157	252	915	1397	188	300	1065	817	31	156	3100	76	19	150	4619	96	44	42	1116
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Amphipoda	Amphipoda	1231	19903	26373	5025	2991	34	93	1703	9	117	417	10	80	133	112	21	10	283	488	40	203	388	39	37	369	348	116	0	30	18	1	1	74	5	0	3	18	19
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Isopoda	Isopoda	0	0	0	0	0	13	1	61	1	1	12	2	1	0	0	0	1	0	0	18	0	1	5	13	0	1	15	12	0	67	3	2	26	83	1	11	0	5
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Tanaidacea	Tanaidacea	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	3	7	0	1	0	0	0	5	23	1	0	0	0	0	0	3	0	0	0	0	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Thecostraca;Balanomorpha	Balanomorpha	591	7	15	190	3326	0	0	0	21	5	0	0	55	0	0	47	18	12	0	861	5	2	78	2089	190	2	175	0	0	0	0	0	0	0	0	13	0	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Thecostraca;Verrucomorpha	Verrucomorpha	1224	215	516	90	1744	28	0	0	102	23	2	3	18	1	2	2	12	104	56	457	49	35	46	416	25	28	31	103	66	1	0	9	71	13	2	170	8	2
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Ostracoda;Podocopida	Podocopida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Pycnogonida;Pantopoda	Pantopoda	2	62	63	11	17	1	5	9	1	1	3	0	1	0	0	0	0	17	17	3	22	28	4	4	7	45	12	0	0	1	0	0	5	8	0	0	0	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Annelida;Polychaeta;Protodrilidae	Protodrilidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	3	0	0	0	0	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Annelida;Polychaeta;Polychaeta sp. BOLD	Polychaeta sp. BOLD	0	1	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	2	0	0	1	0	1
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Annelida;Polychaeta;Eunicida	Eunicida	0	0	0	0	0	1	4	0	0	2	0	0	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Annelida;Polychaeta;Phyllodocida	Phyllodocida	387	2967	884	86	687	283	729	238	373	481	370	220	564	775	421	283	44	1031	799	363	535	882	318	344	564	438	385	959	804	754	70	818	835	1638	33	565	181	297
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Annelida;Polychaeta;Chaetopteridae	Chaetopteridae	0	0	0	0	0	0	94	44	1	80	210	31	158	18	158	486	20	12	5	0	37	17	2143	0	1	0	0	0	6	0	0	0	22	0	49	0	10	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Annelida;Polychaeta;Sabellida	Sabellida	7	0	4	3	439	506	1	2	543	24	13	1	596	0	0	0	78	15	13	478	13	6	9	345	1	1	23	2380	173	58	0	236	290	28	0	514	56	17
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Annelida;Polychaeta;Spionida	Spionida	5	289	542	72	83	0	11	322	97	15	45	12	0	9	40	0	3	69	186	55	45	62	5	23	52	103	191	395	70	363	0	5	13	31	0	0	8	12
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Annelida;Polychaeta;Terebellida	Terebellida	7	5	72	217	89	1	0	0	0	21	31	1	1	0	14	1	0	2	2	1	5	4	1	1	3	1	0	1	2	0	0	0	57	11	1	0	1	3
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Annelida;Polychaeta;Arenicolidae	Arenicolidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	4	23	28	9	4	28	5	4	1	0	9	0	0	0	6	0	0	4	1	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Annelida;Polychaeta;Capitellidae	Capitellidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Annelida;Polychaeta;Paraonidae	Paraonidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Bryozoa;Gymnolaemata;Cheilostomatida	Cheilostomatida	0	0	0	2	1	415	7	0	1301	9	9	125	476	7	0	11	5	118	53	237	61	22	55	493	21	10	4	0	0	0	0	0	0	0	0	0	0	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Bryozoa;Gymnolaemata;Ctenostomatida	Ctenostomatida	0	0	2	0	1	2	3	0	0	1	0	0	0	0	0	0	1	8	2	3	2	4	3	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Bivalvia;Cardiida	Cardiida	0	0	1	17	0	0	0	1	0	5	0	0	0	4	1	0	0	8	0	0	4	0	0	0	7	0	0	0	3	8	0	0	9	2	0	0	1	3
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Bivalvia;Myida	Myida	769	117	53	94	1328	11	35	14	34	553	34	34	33	109	22	16	48	52	20	278	42	20	74	374	13	15	103	2	9	7	0	1	75	7	0	1	2	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Bivalvia;Venerida	Venerida	0	0	6	0	1	1	0	0	0	2	0	1	1	4	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Bivalvia;Limoida	Limoida	0	0	0	0	0	0	0	8	0	9	5	2	0	2	12	29	0	1	0	0	0	0	0	0	0	0	0	0	3	2	9	0	0	0	0	0	0	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Bivalvia;Mytiloida	Mytiloida	138	481	129	27	1847	16	32	9	37	402	79	15	46	88	12	6	40	5	93	215	17	2	39	151	2	40	65	7	21	0	0	7	16	143	0	150	0	4
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Bivalvia;Ostreida	Ostreida	6651	12	38	114	24623	2	0	0	4	0	0	0	1	0	2	0	24	0	0	114	1	0	0	801	0	0	25	0	0	0	0	0	0	0	0	0	0	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Cephalopoda;Sepiida	Sepiida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	1	8	2	0	0	2	1
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Gastropoda;Cerithiidae	Cerithiidae	0	0	0	2	0	52	137	27	86	1427	307	320	110	299	75	119	2	13	32	1	0	52	411	0	10	9	347	56	119	173	531	12	79	655	124	35	14	2
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Gastropoda;Cerithiopsidae	Cerithiopsidae	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Gastropoda;Triphoridae	Triphoridae	0	0	0	6	0	11	0	11	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Gastropoda;Littorinimorpha	Littorinimorpha	86	0	20	26	2	35	48	145	46	206	69	120	52	65	63	71	0	31	32	0	11	0	3	0	1	0	9	3	101	143	1	0	100	66	2	15	15	9
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Gastropoda;Neogastropoda	Neogastropoda	0	0	14	2	2	6	1	26	6	5	1	421	3	0	4	14	2	22	43	6	11	28	358	5	1	8	489	42	3	11	73	0	12	80	10	8	0	12
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Gastropoda;Plakobranchidae	Plakobranchidae	0	0	0	0	0	0	4	0	0	4	0	1	0	11	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Gastropoda;Nudibranchia	Nudibranchia	49	554	351	368	468	1	24	0	0	41	1	0	0	2	0	0	0	54	402	43	34	122	14	16	36	322	11	6	0	4	0	0	15	9	0	0	0	1
